mH_GeV  XS_pb       Scale_pos	Scale_neg Gauss PDF_plus_alpha_s  PDF alpha_S
120.00 	1.831E+01	+4.5	-7.1 	4.1	3.3	1.9	2.7
120.50 	1.816E+01	+4.5	-7.1 	4.1	3.3	1.9	2.7
121.00 	1.800E+01	+4.5	-7.1 	4.1	3.3	1.9	2.7
121.50 	1.785E+01	+4.5	-7.1 	4.1	3.3	1.9	2.7
122.00 	1.771E+01	+4.5	-7.1 	4.1	3.3	1.9	2.7
122.50 	1.756E+01	+4.5	-7.0 	4.1	3.3	1.9	2.7
123.00 	1.741E+01	+4.5	-7.0 	4.1	3.3	1.9	2.7
123.50 	1.727E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.00 	1.713E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.10 	1.710E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.20 	1.707E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.30 	1.704E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.40 	1.702E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.50 	1.699E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.60 	1.696E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.70 	1.693E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.80 	1.690E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
124.90 	1.688E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.00 	1.685E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.09 	1.682E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.10 	1.682E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.20 	1.679E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.30 	1.677E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.40 	1.674E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.50 	1.671E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.60 	1.668E+01	+4.4	-7.0 	4.0	3.3	1.9	2.7
125.70 	1.666E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
125.80 	1.663E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
125.90 	1.660E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
126.00 	1.658E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
126.50 	1.644E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
127.00 	1.631E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
127.50 	1.618E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
128.00 	1.605E+01	+4.4	-6.9 	4.0	3.3	1.9	2.7
128.50 	1.592E+01	+4.3	-6.9 	4.0	3.3	1.9	2.7
129.00 	1.580E+01	+4.3	-6.8 	3.9	3.3	1.9	2.7
129.50 	1.567E+01	+4.3	-6.8 	3.9	3.3	1.9	2.7
130.00 	1.555E+01	+4.3	-6.8 	3.9	3.3	1.9	2.7
