mH_GeV  XS_pb       Scale_PDF_alpha_S_pos	Scale_PDF_alpha_S_neg
120.00	2.315E-01	+20.8	-22.8
120.50	2.289E-01	+20.8	-22.8
121.00	2.250E-01	+20.7	-22.7
121.50	2.224E-01	+20.8	-22.7
122.00	2.190E-01	+20.6	-22.6
122.50	2.161E-01	+20.7	-22.5
123.00	2.132E-01	+20.7	-22.5
123.50	2.104E-01	+20.7	-22.4
124.00	2.071E-01	+20.6	-22.4
124.10	2.069E-01	+20.7	-22.4
124.20	2.062E-01	+20.6	-22.5
124.30	2.056E-01	+20.7	-22.6
124.40	2.052E-01	+20.8	-22.6
124.50	2.045E-01	+20.6	-22.4
124.60	2.043E-01	+20.7	-22.5
124.70	2.036E-01	+20.7	-22.5
124.80	2.028E-01	+20.6	-22.5
124.90	2.024E-01	+20.7	-22.5
125.00	2.021E-01	+20.7	-22.3
125.09	2.015E-01	+20.6	-22.4
125.10	2.008E-01	+20.6	-22.3
125.20	2.008E-01	+20.7	-22.4
125.30	2.005E-01	+20.7	-22.4
125.40	1.998E-01	+20.7	-22.5
125.50	1.993E-01	+20.6	-22.3
125.60	1.993E-01	+20.6	-22.3
125.70	1.988E-01	+20.7	-22.4
125.80	1.982E-01	+20.7	-22.4
125.90	1.974E-01	+20.8	-22.5
126.00	1.968E-01	+20.6	-22.3
126.50	1.936E-01	+20.6	-22.1
127.00	1.914E-01	+20.5	-22.2
127.50	1.882E-01	+20.4	-22.1
128.00	1.864E-01	+20.4	-22.1
128.50	1.833E-01	+20.3	-22.0
129.00	1.811E-01	+20.3	-22.0
129.50	1.786E-01	+20.4	-22.0
130.00	1.763E-01	+20.3	-21.9
