mH_GeV  XS_pb		Scale_pos Scale_neg PDF_plus_alpha_s PDF alpha_S
120.00	8.047E-02	+6.7	-14.6	3.7	3.5	1.2
120.50	8.023E-02	+6.7	-14.8	3.7	3.5	1.2
121.00	7.994E-02	+6.7	-14.7	3.7	3.5	1.2
121.50	7.955E-02	+6.6	-14.7	3.7	3.5	1.2
122.00	7.919E-02	+6.7	-14.7	3.7	3.5	1.2
122.50	7.882E-02	+6.6	-14.6	3.7	3.5	1.2
123.00	7.851E-02	+6.6	-14.8	3.7	3.5	1.2
123.50	7.819E-02	+6.6	-14.9	3.7	3.5	1.2
124.00	7.792E-02	+6.6	-15.1	3.7	3.5	1.2
124.10	7.764E-02	+6.6	-14.6	3.7	3.5	1.2
124.20	7.769E-02	+6.6	-14.7	3.7	3.5	1.2
124.30	7.773E-02	+6.5	-14.9	3.7	3.5	1.2
124.40	7.768E-02	+6.6	-14.9	3.7	3.5	1.2
124.50	7.750E-02	+6.6	-14.9	3.7	3.5	1.2
124.60	7.742E-02	+6.6	-14.7	3.7	3.5	1.2
124.70	7.738E-02	+6.6	-14.8	3.7	3.5	1.2
124.80	7.738E-02	+6.6	-14.9	3.7	3.5	1.2
124.90	7.736E-02	+6.6	-15.1	3.7	3.6	1.2
125.00	7.713E-02	+6.5	-14.9	3.7	3.5	1.2
125.09	7.714E-02	+6.5	-14.7	3.7	3.5	1.2
125.10	7.714E-02	+6.5	-14.7	3.7	3.5	1.2
125.20	7.719E-02	+6.5	-15.0	3.7	3.5	1.2
125.30	7.716E-02	+6.6	-14.9	3.8	3.6	1.2
125.40	7.700E-02	+6.6	-14.9	3.7	3.6	1.2
125.50	7.693E-02	+6.6	-15.0	3.7	3.5	1.2
125.60	7.694E-02	+6.5	-15.2	3.7	3.6	1.2
125.70	7.686E-02	+6.5	-15.0	3.7	3.6	1.2
125.80	7.674E-02	+6.5	-15.0	3.7	3.6	1.2
125.90	7.654E-02	+6.6	-14.8	3.7	3.5	1.2
126.00	7.658E-02	+6.5	-15.0	3.7	3.6	1.2
126.50	7.633E-02	+6.5	-14.9	3.8	3.6	1.2
127.00	7.607E-02	+6.5	-15.1	3.8	3.6	1.2
127.50	7.579E-02	+6.5	-15.1	3.8	3.6	1.2
128.00	7.550E-02	+6.5	-15.1	3.8	3.6	1.2
128.50	7.515E-02	+6.4	-15.0	3.8	3.6	1.2
129.00	7.491E-02	+6.4	-15.1	3.8	3.6	1.2
129.50	7.469E-02	+6.4	-15.2	3.8	3.6	1.2
130.00	7.447E-02	+6.4	-15.3	3.8	3.6	1.2
