exexmH_GeV  XS_pb          Err_Hi  Err_Lo  Sca_Hi  Sca_Lo  Pdf_Hi  Pdf_Lo
80.0	1.914	+999	-999	+0.6	-0.2	+2.1	-2.1
81.0	1.894	+999	-999	+0.6	-0.2	+2.1	-2.1
82.0	1.871	+999	-999	+0.6	-0.2	+2.1	-2.1
83.0	1.853	+999	-999	+0.6	-0.2	+2.1	-2.1
84.0	1.833	+999	-999	+0.6	-0.2	+2.1	-2.1
85.0	1.814	+999	-999	+0.6	-0.2	+2.1	-2.1
86.0	1.794	+999	-999	+0.6	-0.2	+2.1	-2.1
87.0	1.776	+999	-999	+0.6	-0.2	+2.1	-2.1
88.0	1.759	+999	-999	+0.6	-0.2	+2.1	-2.1
89.0	1.738	+999	-999	+0.6	-0.2	+2.1	-2.1
90.0	1.723	+999	-999	+0.6	-0.2	+2.1	-2.1
91.0	1.705	+999	-999	+0.6	-0.2	+2.1	-2.1
92.0	1.689	+999	-999	+0.5	-0.3	+2.1	-2.1
93.0	1.668	+999	-999	+0.5	-0.3	+2.1	-2.1
94.0	1.654	+999	-999	+0.4	-0.4	+2.1	-2.1
95.0	1.639	+999	-999	+0.4	-0.4	+2.1	-2.1
96.0	1.617	+999	-999	+0.4	-0.4	+2.1	-2.1
97.0	1.600	+999	-999	+0.4	-0.4	+2.1	-2.1
98.0	1.582	+999	-999	+0.4	-0.3	+2.2	-2.1
99.0	1.568	+999	-999	+0.4	-0.3	+2.2	-2.1
100.0	1.557	+999	-999	+0.4	-0.3	+2.2	-2.1
101.0	1.541	+999	-999	+0.4	-0.3	+2.2	-2.1
102.0	1.526	+999	-999	+0.4	-0.3	+2.2	-2.1
103.0	1.509	+999	-999	+0.3	-0.3	+2.2	-2.1
104.0	1.492	+999	-999	+0.3	-0.3	+2.2	-2.1
105.0	1.478	+999	-999	+0.3	-0.3	+2.2	-2.1
106.0	1.465	+999	-999	+0.3	-0.3	+2.2	-2.1
107.0	1.452	+999	-999	+0.4	-0.3	+2.2	-2.1
108.0	1.438	+999	-999	+0.4	-0.2	+2.3	-2.1
109.0	1.423	+999	-999	+0.5	-0.2	+2.3	-2.1
110.0	1.410	+999	-999	+0.5	-0.2	+2.3	-2.1
110.5	1.404	+999	-999	+0.5	-0.2	+2.3	-2.1
111.0	1.396	+999	-999	+0.4	-0.2	+2.3	-2.1
111.5	1.391	+999	-999	+0.4	-0.2	+2.3	-2.1
112.0	1.382	+999	-999	+0.4	-0.2	+2.3	-2.1
112.5	1.375	+999	-999	+0.3	-0.2	+2.3	-2.1
113.0	1.369	+999	-999	+0.3	-0.2	+2.3	-2.1
113.5	1.363	+999	-999	+0.3	-0.2	+2.3	-2.1
114.0	1.356	+999	-999	+0.3	-0.2	+2.3	-2.1
114.5	1.349	+999	-999	+0.2	-0.2	+2.3	-2.1
115.0	1.344	+999	-999	+0.2	-0.2	+2.3	-2.1
115.5	1.335	+999	-999	+0.2	-0.2	+2.3	-2.1
116.0	1.330	+999	-999	+0.2	-0.2	+2.3	-2.1
116.5	1.324	+999	-999	+0.2	-0.3	+2.3	-2.1
117.0	1.317	+999	-999	+0.2	-0.3	+2.3	-2.1
117.5	1.310	+999	-999	+0.2	-0.3	+2.3	-2.1
118.0	1.304	+999	-999	+0.3	-0.3	+2.4	-2.1
118.5	1.297	+999	-999	+0.3	-0.3	+2.4	-2.1
119.0	1.292	+999	-999	+0.3	-0.4	+2.4	-2.1
119.5	1.286	+999	-999	+0.3	-0.4	+2.4	-2.1
120.0	1.279	+999	-999	+0.3	-0.4	+2.4	-2.1
120.1	1.280	+999	-999	+0.3	-0.4	+2.4	-2.1
120.2	1.279	+999	-999	+0.3	-0.4	+2.4	-2.1
120.3	1.278	+999	-999	+0.3	-0.4	+2.4	-2.1
120.4	1.277	+999	-999	+0.3	-0.4	+2.4	-2.1
120.5	1.275	+999	-999	+0.3	-0.4	+2.4	-2.1
120.6	1.272	+999	-999	+0.3	-0.4	+2.4	-2.1
120.7	1.272	+999	-999	+0.3	-0.4	+2.4	-2.1
120.8	1.272	+999	-999	+0.3	-0.4	+2.4	-2.1
120.9	1.269	+999	-999	+0.3	-0.4	+2.4	-2.1
121.0	1.269	+999	-999	+0.3	-0.4	+2.4	-2.1
121.1	1.268	+999	-999	+0.3	-0.4	+2.4	-2.1
121.2	1.267	+999	-999	+0.3	-0.4	+2.4	-2.1
121.3	1.266	+999	-999	+0.3	-0.4	+2.4	-2.1
121.4	1.265	+999	-999	+0.3	-0.4	+2.4	-2.1
121.5	1.263	+999	-999	+0.3	-0.4	+2.4	-2.1
121.6	1.262	+999	-999	+0.3	-0.4	+2.4	-2.1
121.7	1.260	+999	-999	+0.3	-0.4	+2.4	-2.1
121.8	1.259	+999	-999	+0.3	-0.4	+2.4	-2.1
121.9	1.256	+999	-999	+0.3	-0.4	+2.4	-2.1
122.0	1.257	+999	-999	+0.3	-0.4	+2.4	-2.1
122.1	1.256	+999	-999	+0.3	-0.4	+2.4	-2.1
122.2	1.253	+999	-999	+0.3	-0.4	+2.4	-2.1
122.3	1.253	+999	-999	+0.3	-0.4	+2.4	-2.1
122.4	1.252	+999	-999	+0.3	-0.4	+2.4	-2.1
122.5	1.251	+999	-999	+0.3	-0.3	+2.5	-2.1
122.6	1.251	+999	-999	+0.3	-0.3	+2.5	-2.1
122.7	1.247	+999	-999	+0.3	-0.3	+2.5	-2.1
122.8	1.249	+999	-999	+0.3	-0.3	+2.5	-2.1
122.9	1.248	+999	-999	+0.3	-0.3	+2.5	-2.1
123.0	1.246	+999	-999	+0.3	-0.3	+2.5	-2.1
123.1	1.245	+999	-999	+0.3	-0.3	+2.5	-2.1
