mH_GeV  XS_pb         Err_Hi    Err_Lo Sca_Hi  Sca_Lo  Pdf_Hi  Pdf_Lo
80.0	0.2897	+999	-999	+4.3	-9.8	+8.3	-8.3
81.0	0.2812	+999	-999	+4.3	-9.8	+8.3	-8.3
82.0	0.2729	+999	-999	+4.3	-9.8	+8.3	-8.3
83.0	0.2650	+999	-999	+4.3	-9.8	+8.4	-8.4
84.0	0.2573	+999	-999	+4.2	-9.8	+8.4	-8.4
85.0	0.2498	+999	-999	+4.2	-9.8	+8.4	-8.4
86.0	0.2426	+999	-999	+4.2	-9.7	+8.4	-8.4
87.0	0.2357	+999	-999	+4.2	-9.7	+8.4	-8.4
88.0	0.2290	+999	-999	+4.1	-9.7	+8.4	-8.4
89.0	0.2225	+999	-999	+4.1	-9.7	+8.4	-8.4
90.0	0.2162	+999	-999	+4.1	-9.7	+8.4	-8.4
91.0	0.2102	+999	-999	+4.1	-9.7	+8.4	-8.4
92.0	0.2044	+999	-999	+4.0	-9.7	+8.4	-8.4
93.0	0.1988	+999	-999	+4.0	-9.7	+8.4	-8.4
94.0	0.1933	+999	-999	+4.0	-9.6	+8.4	-8.4
95.0	0.1880	+999	-999	+3.9	-9.6	+8.4	-8.4
96.0	0.1828	+999	-999	+3.9	-9.6	+8.4	-8.4
97.0	0.1778	+999	-999	+3.9	-9.6	+8.4	-8.4
98.0	0.1730	+999	-999	+3.9	-9.6	+8.4	-8.4
99.0	0.1683	+999	-999	+3.8	-9.6	+8.4	-8.4
100.0	0.1637	+999	-999	+3.8	-9.6	+8.4	-8.4
101.0	0.1593	+999	-999	+3.8	-9.6	+8.4	-8.4
102.0	0.1551	+999	-999	+3.8	-9.5	+8.4	-8.4
103.0	0.1510	+999	-999	+3.7	-9.5	+8.4	-8.4
104.0	0.1471	+999	-999	+3.7	-9.5	+8.4	-8.4
105.0	0.1432	+999	-999	+3.7	-9.5	+8.4	-8.4
106.0	0.1395	+999	-999	+3.7	-9.5	+8.4	-8.4
107.0	0.1359	+999	-999	+3.6	-9.5	+8.4	-8.4
108.0	0.1324	+999	-999	+3.6	-9.5	+8.4	-8.4
109.0	0.1290	+999	-999	+3.6	-9.5	+8.4	-8.4
110.0	0.1257	+999	-999	+3.6	-9.4	+8.4	-8.4
110.5	0.1240	+999	-999	+3.6	-9.4	+8.4	-8.4
111.0	0.1224	+999	-999	+3.5	-9.4	+8.4	-8.4
111.5	0.1209	+999	-999	+3.5	-9.4	+8.4	-8.4
112.0	0.1193	+999	-999	+3.5	-9.4	+8.4	-8.4
112.5	0.1178	+999	-999	+3.5	-9.4	+8.4	-8.4
113.0	0.1163	+999	-999	+3.5	-9.4	+8.4	-8.4
113.5	0.1148	+999	-999	+3.5	-9.4	+8.4	-8.4
114.0	0.1133	+999	-999	+3.5	-9.4	+8.4	-8.4
114.5	0.1119	+999	-999	+3.5	-9.4	+8.4	-8.4
115.0	0.1105	+999	-999	+3.5	-9.4	+8.4	-8.4
115.5	0.1091	+999	-999	+3.4	-9.4	+8.4	-8.4
116.0	0.1078	+999	-999	+3.4	-9.4	+8.4	-8.4
116.5	0.1064	+999	-999	+3.4	-9.4	+8.4	-8.4
117.0	0.1051	+999	-999	+3.4	-9.4	+8.4	-8.4
117.5	0.1038	+999	-999	+3.4	-9.4	+8.4	-8.4
118.0	0.1025	+999	-999	+3.4	-9.4	+8.4	-8.4
118.5	0.1013	+999	-999	+3.4	-9.3	+8.4	-8.4
119.0	0.1000	+999	-999	+3.4	-9.3	+8.4	-8.4
119.5	0.09879	+999	-999	+3.4	-9.3	+8.4	-8.4
120.0	0.09758	+999	-999	+3.4	-9.3	+8.4	-8.4
120.1	0.09734	+999	-999	+3.4	-9.3	+8.4	-8.4
120.2	0.09710	+999	-999	+3.3	-9.3	+8.4	-8.4
120.3	0.09686	+999	-999	+3.3	-9.3	+8.4	-8.4
120.4	0.09662	+999	-999	+3.3	-9.3	+8.4	-8.4
120.5	0.09638	+999	-999	+3.3	-9.3	+8.4	-8.4
120.6	0.09614	+999	-999	+3.3	-9.3	+8.4	-8.4
120.7	0.09590	+999	-999	+3.3	-9.3	+8.4	-8.4
120.8	0.09567	+999	-999	+3.3	-9.3	+8.4	-8.4
120.9	0.09543	+999	-999	+3.3	-9.3	+8.4	-8.4
121.0	0.09520	+999	-999	+3.3	-9.3	+8.4	-8.4
121.1	0.09496	+999	-999	+3.3	-9.3	+8.4	-8.4
121.2	0.09473	+999	-999	+3.3	-9.3	+8.4	-8.4
121.3	0.09449	+999	-999	+3.3	-9.3	+8.4	-8.4
121.4	0.09426	+999	-999	+3.3	-9.3	+8.4	-8.4
121.5	0.09403	+999	-999	+3.3	-9.3	+8.4	-8.4
121.6	0.09380	+999	-999	+3.3	-9.3	+8.4	-8.4
121.7	0.09357	+999	-999	+3.3	-9.3	+8.4	-8.4
121.8	0.09334	+999	-999	+3.3	-9.3	+8.4	-8.4
121.9	0.09311	+999	-999	+3.3	-9.3	+8.4	-8.4
122.0	0.09288	+999	-999	+3.3	-9.3	+8.4	-8.4
122.1	0.09265	+999	-999	+3.3	-9.3	+8.4	-8.4
122.2	0.09243	+999	-999	+3.3	-9.3	+8.4	-8.4
122.3	0.09220	+999	-999	+3.3	-9.3	+8.4	-8.4
122.4	0.09197	+999	-999	+3.3	-9.3	+8.4	-8.4
122.5	0.09175	+999	-999	+3.3	-9.3	+8.4	-8.4
122.6	0.09152	+999	-999	+3.3	-9.3	+8.4	-8.4
122.7	0.09130	+999	-999	+3.3	-9.3	+8.4	-8.4
122.8	0.09107	+999	-999	+3.3	-9.3	+8.4	-8.4
122.9	0.09085	+999	-999	+3.3	-9.3	+8.4	-8.4
123.0	0.09063	+999	-999	+3.3	-9.3	+8.4	-8.4
123.1	0.09041	+999	-999	+3.3	-9.3	+8.4	-8.4
123.2	0.09019	+999	-999	+3.3	-9.3	+8.4	-8.4
123.3	0.08997	+999	-999	+3.3	-9.3	+8.4	-8.4
123.4	0.08975	+999	-999	+3.3	-9.3	+8.4	-8.4
123.5	0.08953	+999	-999	+3.3	-9.3	+8.4	-8.4
123.6	0.08931	+999	-999	+3.3	-9.3	+8.4	-8.4
123.7	0.08909	+999	-999	+3.3	-9.3	+8.4	-8.4
123.8	0.08888	+999	-999	+3.3	-9.3	+8.4	-8.4
123.9	0.08866	+999	-999	+3.3	-9.3	+8.4	-8.4
124.0	0.08844	+999	-999	+3.3	-9.3	+8.4	-8.4
124.1	0.08823	+999	-999	+3.3	-9.3	+8.4	-8.4
124.2	0.08801	+999	-999	+3.3	-9.3	+8.4	-8.4
124.3	0.08780	+999	-999	+3.3	-9.3	+8.4	-8.4
124.4	0.08759	+999	-999	+3.3	-9.3	+8.4	-8.4
124.5	0.08737	+999	-999	+3.3	-9.3	+8.4	-8.4
124.6	0.08716	+999	-999	+3.3	-9.3	+8.4	-8.4
124.7	0.08695	+999	-999	+3.3	-9.3	+8.4	-8.4
124.8	0.08674	+999	-999	+3.3	-9.3	+8.4	-8.4
124.9	0.08653	+999	-999	+3.3	-9.3	+8.4	-8.4
125.0	0.08632	+999	-999	+3.2	-9.3	+8.4	-8.4
125.1	0.08611	+999	-999	+3.2	-9.3	+8.4	-8.4
125.2	0.08590	+999	-999	+3.2	-9.3	+8.4	-8.4
125.3	0.08570	+999	-999	+3.2	-9.3	+8.4	-8.4
125.4	0.08549	+999	-999	+3.2	-9.3	+8.4	-8.4
125.5	0.08528	+999	-999	+3.2	-9.3	+8.4	-8.4
125.6	0.08508	+999	-999	+3.2	-9.3	+8.4	-8.4
125.7	0.08487	+999	-999	+3.2	-9.3	+8.4	-8.4
125.8	0.08467	+999	-999	+3.2	-9.3	+8.4	-8.4
125.9	0.08446	+999	-999	+3.2	-9.3	+8.4	-8.4
126.0	0.08426	+999	-999	+3.2	-9.3	+8.4	-8.4
126.1	0.08406	+999	-999	+3.2	-9.3	+8.4	-8.4
126.2	0.08386	+999	-999	+3.2	-9.3	+8.4	-8.4
126.3	0.08366	+999	-999	+3.2	-9.3	+8.4	-8.4
126.4	0.08346	+999	-999	+3.2	-9.3	+8.4	-8.4
126.5	0.08326	+999	-999	+3.2	-9.3	+8.4	-8.4
126.6	0.08306	+999	-999	+3.2	-9.3	+8.4	-8.4
126.7	0.08286	+999	-999	+3.2	-9.3	+8.4	-8.4
126.8	0.08266	+999	-999	+3.2	-9.3	+8.4	-8.4
126.9	0.08246	+999	-999	+3.2	-9.3	+8.4	-8.4
127.0	0.08226	+999	-999	+3.2	-9.3	+8.4	-8.4
127.1	0.08207	+999	-999	+3.2	-9.3	+8.4	-8.4
127.2	0.08187	+999	-999	+3.2	-9.3	+8.4	-8.4
127.3	0.08168	+999	-999	+3.2	-9.3	+8.4	-8.4
127.4	0.08148	+999	-999	+3.2	-9.3	+8.4	-8.4
127.5	0.08129	+999	-999	+3.2	-9.3	+8.4	-8.4
127.6	0.08109	+999	-999	+3.2	-9.3	+8.4	-8.4
127.7	0.08090	+999	-999	+3.2	-9.3	+8.4	-8.4
127.8	0.08071	+999	-999	+3.2	-9.3	+8.4	-8.4
127.9	0.08051	+999	-999	+3.2	-9.3	+8.4	-8.4
128.0	0.08032	+999	-999	+3.2	-9.3	+8.4	-8.4
128.1	0.08013	+999	-999	+3.2	-9.3	+8.4	-8.4
128.2	0.07994	+999	-999	+3.2	-9.3	+8.4	-8.4
128.3	0.07975	+999	-999	+3.2	-9.3	+8.4	-8.4
128.4	0.07956	+999	-999	+3.2	-9.3	+8.4	-8.4
128.5	0.07937	+999	-999	+3.2	-9.3	+8.4	-8.4
128.6	0.07918	+999	-999	+3.2	-9.3	+8.5	-8.5
128.7	0.07900	+999	-999	+3.2	-9.3	+8.5	-8.5
128.8	0.07881	+999	-999	+3.2	-9.2	+8.5	-8.5
128.9	0.07862	+999	-999	+3.2	-9.2	+8.5	-8.5
129.0	0.07844	+999	-999	+3.2	-9.2	+8.5	-8.5
129.1	0.07825	+999	-999	+3.2	-9.2	+8.5	-8.5
129.2	0.07807	+999	-999	+3.2	-9.2	+8.5	-8.5
129.3	0.07788	+999	-999	+3.2	-9.2	+8.5	-8.5
129.4	0.07770	+999	-999	+3.2	-9.2	+8.5	-8.5
129.5	0.07751	+999	-999	+3.2	-9.2	+8.5	-8.5
129.6	0.07733	+999	-999	+3.2	-9.2	+8.5	-8.5
129.7	0.07715	+999	-999	+3.2	-9.2	+8.5	-8.5
129.8	0.07696	+999	-999	+3.2	-9.2	+8.5	-8.5
129.9	0.07678	+999	-999	+3.2	-9.2	+8.5	-8.5
130.0	0.07660	+999	-999	+3.2	-9.2	+8.5	-8.5
130.5	0.07570	+999	-999	+3.1	-9.2	+8.5	-8.5
131.0	0.07482	+999	-999	+3.1	-9.2	+8.5	-8.5
131.5	0.07394	+999	-999	+3.1	-9.2	+8.5	-8.5
132.0	0.07308	+999	-999	+3.1	-9.2	+8.5	-8.5
132.5	0.07223	+999	-999	+3.1	-9.2	+8.5	-8.5
133.0	0.07140	+999	-999	+3.1	-9.2	+8.5	-8.5
133.5	0.07057	+999	-999	+3.1	-9.2	+8.5	-8.5
134.0	0.06975	+999	-999	+3.1	-9.2	+8.5	-8.5
134.5	0.06895	+999	-999	+3.1	-9.2	+8.5	-8.5
135.0	0.06816	+999	-999	+3.1	-9.2	+8.5	-8.5
135.5	0.06738	+999	-999	+3.1	-9.2	+8.5	-8.5
136.0	0.06660	+999	-999	+3.0	-9.2	+8.5	-8.5
136.5	0.06584	+999	-999	+3.0	-9.2	+8.5	-8.5
137.0	0.06509	+999	-999	+3.0	-9.2	+8.5	-8.5
137.5	0.06435	+999	-999	+3.0	-9.2	+8.5	-8.5
138.0	0.06362	+999	-999	+3.0	-9.2	+8.5	-8.5
138.5	0.06290	+999	-999	+3.0	-9.2	+8.5	-8.5
139.0	0.06219	+999	-999	+3.0	-9.2	+8.5	-8.5
139.5	0.06148	+999	-999	+3.0	-9.2	+8.5	-8.5
140.0	0.06079	+999	-999	+3.0	-9.2	+8.5	-8.5
140.5	0.06010	+999	-999	+3.0	-9.2	+8.5	-8.5
141.0	0.05942	+999	-999	+3.0	-9.1	+8.5	-8.5
141.5	0.05875	+999	-999	+3.0	-9.1	+8.5	-8.5
142.0	0.05808	+999	-999	+2.9	-9.1	+8.5	-8.5
142.5	0.05743	+999	-999	+2.9	-9.1	+8.5	-8.5
143.0	0.05678	+999	-999	+2.9	-9.1	+8.5	-8.5
143.5	0.05615	+999	-999	+2.9	-9.1	+8.5	-8.5
144.0	0.05552	+999	-999	+2.9	-9.1	+8.5	-8.5
144.5	0.05490	+999	-999	+2.9	-9.1	+8.5	-8.5
145.0	0.05429	+999	-999	+2.9	-9.1	+8.5	-8.5
145.5	0.05369	+999	-999	+2.9	-9.1	+8.5	-8.5
146.0	0.05310	+999	-999	+2.9	-9.1	+8.5	-8.5
146.5	0.05252	+999	-999	+2.9	-9.1	+8.5	-8.5
147.0	0.05195	+999	-999	+2.9	-9.1	+8.5	-8.5
147.5	0.05138	+999	-999	+2.9	-9.1	+8.5	-8.5
148.0	0.05082	+999	-999	+2.9	-9.1	+8.5	-8.5
148.5	0.05027	+999	-999	+2.9	-9.1	+8.5	-8.5
149.0	0.04973	+999	-999	+2.9	-9.1	+8.5	-8.5
149.5	0.04920	+999	-999	+2.8	-9.1	+8.5	-8.5
150.0	0.04867	+999	-999	+2.8	-9.1	+8.5	-8.5
152.0	0.04663	+999	-999	+2.8	-9.1	+8.5	-8.5
154.0	0.04470	+999	-999	+2.8	-9.1	+8.5	-8.5
156.0	0.04285	+999	-999	+2.8	-9.1	+8.5	-8.5
158.0	0.04108	+999	-999	+2.8	-9.1	+8.5	-8.5
160.0	0.03940	+999	-999	+2.7	-9.0	+8.5	-8.5
162.0	0.03781	+999	-999	+2.7	-9.0	+8.5	-8.5
164.0	0.03630	+999	-999	+2.7	-9.0	+8.6	-8.6
165.0	0.03557	+999	-999	+2.7	-9.0	+8.6	-8.6
166.0	0.03486	+999	-999	+2.7	-9.0	+8.6	-8.6
168.0	0.03349	+999	-999	+2.7	-9.0	+8.6	-8.6
170.0	0.03218	+999	-999	+2.7	-9.0	+8.6	-8.6
172.0	0.03093	+999	-999	+2.6	-9.0	+8.6	-8.6
174.0	0.02974	+999	-999	+2.6	-9.0	+8.6	-8.6
175.0	0.02916	+999	-999	+2.6	-9.0	+8.6	-8.6
176.0	0.02860	+999	-999	+2.6	-9.0	+8.6	-8.6
178.0	0.02752	+999	-999	+2.6	-9.0	+8.6	-8.6
180.0	0.02650	+999	-999	+2.6	-9.0	+8.6	-8.6
182.0	0.02552	+999	-999	+2.6	-9.0	+8.7	-8.7
184.0	0.02460	+999	-999	+2.6	-9.0	+8.7	-8.7
185.0	0.02415	+999	-999	+2.6	-9.0	+8.7	-8.7
186.0	0.02371	+999	-999	+2.6	-9.0	+8.7	-8.7
188.0	0.02286	+999	-999	+2.6	-9.0	+8.7	-8.7
190.0	0.02205	+999	-999	+2.6	-9.0	+8.7	-8.7
192.0	0.02127	+999	-999	+2.6	-9.0	+8.7	-8.7
194.0	0.02053	+999	-999	+2.6	-9.0	+8.7	-8.7
195.0	0.02017	+999	-999	+2.6	-9.0	+8.7	-8.7
196.0	0.01982	+999	-999	+2.6	-9.0	+8.7	-8.7
198.0	0.01913	+999	-999	+2.6	-9.0	+8.8	-8.8
200.0	0.01848	+999	-999	+2.6	-9.1	+8.8	-8.8
202.0	0.01785	+999	-999	+2.6	-9.1	+8.8	-8.8
204.0	0.01725	+999	-999	+2.7	-9.1	+8.8	-8.8
206.0	0.01668	+999	-999	+2.7	-9.1	+8.8	-8.8
208.0	0.01613	+999	-999	+2.7	-9.1	+8.8	-8.8
210.0	0.01561	+999	-999	+2.7	-9.1	+8.8	-8.8
212.0	0.01511	+999	-999	+2.8	-9.2	+8.8	-8.8
214.0	0.01462	+999	-999	+2.8	-9.2	+8.8	-8.8
216.0	0.01416	+999	-999	+2.8	-9.2	+8.8	-8.8
218.0	0.01372	+999	-999	+2.9	-9.2	+8.9	-8.9
220.0	0.01329	+999	-999	+2.9	-9.2	+8.9	-8.9
222.0	0.01289	+999	-999	+3.0	-9.3	+8.9	-8.9
224.0	0.01249	+999	-999	+3.0	-9.3	+8.9	-8.9
226.0	0.01212	+999	-999	+3.1	-9.3	+8.9	-8.9
228.0	0.01176	+999	-999	+3.1	-9.4	+8.9	-8.9
230.0	0.01141	+999	-999	+3.1	-9.4	+9.0	-9.0
232.0	0.01108	+999	-999	+3.1	-9.4	+9.0	-9.0
234.0	0.01076	+999	-999	+3.1	-9.4	+9.0	-9.0
236.0	0.01046	+999	-999	+3.1	-9.4	+9.0	-9.0
238.0	0.01016	+999	-999	+3.2	-9.4	+9.0	-9.0
240.0	0.009876	+999	-999	+3.2	-9.5	+9.0	-9.0
242.0	0.009600	+999	-999	+3.2	-9.5	+9.0	-9.0
244.0	0.009333	+999	-999	+3.3	-9.5	+9.1	-9.1
246.0	0.009077	+999	-999	+3.4	-9.6	+9.1	-9.1
248.0	0.008830	+999	-999	+3.4	-9.6	+9.1	-9.1
250.0	0.008592	+999	-999	+3.5	-9.7	+9.2	-9.2
252.0	0.008365	+999	-999	+3.6	-9.7	+9.2	-9.2
254.0	0.008145	+999	-999	+3.7	-9.7	+9.2	-9.2
256.0	0.007934	+999	-999	+3.7	-9.8	+9.2	-9.2
258.0	0.007730	+999	-999	+3.8	-9.8	+9.2	-9.2
260.0	0.007533	+999	-999	+3.9	-9.9	+9.2	-9.2
262.0	0.007342	+999	-999	+4.0	-9.9	+9.2	-9.2
264.0	0.007157	+999	-999	+4.1	-10.0	+9.2	-9.2
266.0	0.006979	+999	-999	+4.1	-10.0	+9.2	-9.2
268.0	0.006806	+999	-999	+4.2	-10.1	+9.2	-9.2
270.0	0.006640	+999	-999	+4.3	-10.1	+9.3	-9.3
272.0	0.006478	+999	-999	+4.4	-10.2	+9.3	-9.3
274.0	0.006322	+999	-999	+4.5	-10.2	+9.3	-9.3
276.0	0.006172	+999	-999	+4.6	-10.3	+9.4	-9.4
278.0	0.006026	+999	-999	+4.6	-10.3	+9.4	-9.4
280.0	0.005886	+999	-999	+4.7	-10.4	+9.5	-9.5
282.0	0.005752	+999	-999	+4.8	-10.4	+9.5	-9.5
284.0	0.005622	+999	-999	+4.9	-10.5	+9.5	-9.5
286.0	0.005496	+999	-999	+5.0	-10.5	+9.6	-9.6
288.0	0.005374	+999	-999	+5.1	-10.6	+9.7	-9.7
290.0	0.005257	+999	-999	+5.2	-10.6	+9.7	-9.7
292.0	0.005142	+999	-999	+5.3	-10.7	+9.8	-9.8
294.0	0.005031	+999	-999	+5.4	-10.7	+9.8	-9.8
296.0	0.004924	+999	-999	+5.5	-10.8	+9.9	-9.9
298.0	0.004819	+999	-999	+5.6	-10.9	+9.9	-9.9
