mH_GeV  XS_pb		Scale_pos Scale_neg PDF_plus_alpha_s PDF alpha_S
120.00	1.501E-01	+4.1	-9.2	4.3	3.7	2.1
120.50	1.485E-01	+4.1	-9.2	4.3	3.7	2.1
121.00	1.465E-01	+4.1	-9.3	4.3	3.7	2.1
121.50	1.447E-01	+4.0	-9.2	4.3	3.7	2.1
122.00	1.431E-01	+4.1	-9.2	4.3	3.7	2.1
122.50	1.413E-01	+4.1	-9.2	4.3	3.7	2.1
123.00	1.395E-01	+4.0	-9.2	4.3	3.7	2.1
123.50	1.379E-01	+4.0	-9.2	4.3	3.7	2.1
124.00	1.363E-01	+4.0	-9.2	4.3	3.7	2.1
124.10	1.361E-01	+4.0	-9.2	4.3	3.7	2.1
124.20	1.355E-01	+4.0	-9.2	4.3	3.7	2.1
124.30	1.352E-01	+4.0	-9.2	4.3	3.7	2.1
124.40	1.349E-01	+4.0	-9.2	4.3	3.7	2.1
124.50	1.346E-01	+4.0	-9.2	4.3	3.7	2.1
124.60	1.343E-01	+4.0	-9.2	4.3	3.7	2.1
124.70	1.339E-01	+4.0	-9.2	4.3	3.7	2.1
124.80	1.336E-01	+4.0	-9.2	4.3	3.7	2.1
124.90	1.334E-01	+4.0	-9.2	4.3	3.7	2.1
125.00	1.330E-01	+4.1	-9.2	4.3	3.7	2.1
125.09	1.326E-01	+4.0	-9.2	4.3	3.7	2.1
125.10	1.327E-01	+4.0	-9.2	4.3	3.7	2.1
125.20	1.324E-01	+4.1	-9.2	4.3	3.7	2.1
125.30	1.321E-01	+4.0	-9.2	4.3	3.7	2.1
125.40	1.316E-01	+4.0	-9.2	4.3	3.7	2.1
125.50	1.314E-01	+4.0	-9.2	4.3	3.7	2.1
125.60	1.310E-01	+4.0	-9.2	4.3	3.7	2.1
125.70	1.306E-01	+4.0	-9.2	4.3	3.7	2.1
125.80	1.305E-01	+4.0	-9.2	4.3	3.7	2.1
125.90	1.302E-01	+4.0	-9.2	4.3	3.7	2.1
126.00	1.299E-01	+4.0	-9.2	4.3	3.7	2.1
126.50	1.282E-01	+4.0	-9.2	4.3	3.7	2.1
127.00	1.266E-01	+4.0	-9.2	4.3	3.7	2.1
127.50	1.253E-01	+4.0	-9.2	4.3	3.7	2.1
128.00	1.237E-01	+4.0	-9.2	4.3	3.7	2.1
128.50	1.224E-01	+4.0	-9.2	4.3	3.7	2.1
129.00	1.208E-01	+4.0	-9.2	4.3	3.7	2.1
129.50	1.194E-01	+3.9	-9.2	4.3	3.7	2.1
130.00	1.181E-01	+4.0	-9.2	4.3	3.7	2.2
