mH_GeV  XS_pb		Scale_pos Scale_neg PDF_plus_alpha_s PDF alpha_S
120.00	2.093E-02	+7.4	-16.0	4.6	4.4	1.4
120.50	2.082E-02	+7.4	-16.0	4.6	4.4	1.4
121.00	2.069E-02	+7.4	-16.0	4.6	4.4	1.4
121.50	2.059E-02	+7.4	-16.1	4.6	4.4	1.4
122.00	2.050E-02	+7.4	-16.1	4.6	4.4	1.4
122.50	2.038E-02	+7.4	-16.3	4.6	4.4	1.4
123.00	2.028E-02	+7.3	-16.3	4.6	4.4	1.4
123.50	2.017E-02	+7.3	-16.2	4.6	4.4	1.4
124.00	2.011E-02	+7.3	-16.4	4.6	4.4	1.4
124.10	2.006E-02	+7.3	-16.3	4.6	4.4	1.4
124.20	2.004E-02	+7.3	-16.4	4.6	4.4	1.4
124.30	2.001E-02	+7.3	-16.4	4.6	4.4	1.4
124.40	1.999E-02	+7.3	-16.3	4.6	4.4	1.4
124.50	2.001E-02	+7.2	-16.4	4.6	4.4	1.4
124.60	1.997E-02	+7.3	-16.4	4.6	4.4	1.4
124.70	1.997E-02	+7.3	-16.5	4.6	4.4	1.4
124.80	1.993E-02	+7.2	-16.5	4.6	4.4	1.4
124.90	1.992E-02	+7.2	-16.5	4.6	4.4	1.4
125.00	1.990E-02	+7.3	-16.5	4.6	4.4	1.4
125.09	1.987E-02	+7.3	-16.6	4.6	4.4	1.4
125.10	1.987E-02	+7.3	-16.6	4.6	4.4	1.4
125.20	1.987E-02	+7.3	-16.6	4.6	4.4	1.4
125.30	1.985E-02	+7.2	-16.5	4.6	4.4	1.4
125.40	1.982E-02	+7.2	-16.5	4.6	4.4	1.4
125.50	1.982E-02	+7.2	-16.6	4.6	4.4	1.4
125.60	1.977E-02	+7.2	-16.6	4.6	4.4	1.4
125.70	1.975E-02	+7.2	-16.5	4.6	4.4	1.4
125.80	1.976E-02	+7.2	-16.5	4.6	4.4	1.4
125.90	1.973E-02	+7.2	-16.5	4.6	4.4	1.4
126.00	1.971E-02	+7.2	-16.6	4.7	4.4	1.4
126.50	1.962E-02	+7.2	-16.8	4.7	4.4	1.4
127.00	1.953E-02	+7.2	-16.4	4.7	4.4	1.4
127.50	1.944E-02	+7.1	-16.8	4.7	4.4	1.4
128.00	1.935E-02	+7.1	-16.8	4.7	4.4	1.4
128.50	1.926E-02	+7.1	-16.8	4.7	4.5	1.4
129.00	1.917E-02	+7.1	-16.8	4.7	4.5	1.4
129.50	1.908E-02	+7.1	-16.8	4.7	4.5	1.4
130.00	1.897E-02	+7.1	-16.9	4.7	4.5	1.4
