mH_GeV  XS_pb       Scale_pos	Scale_neg PDF_plus_alpha_s  PDF  alpha_S
120.00	1.106E+00	+3.6	-3.0	1.7	1.3	1.0
120.50	1.094E+00	+3.7	-3.1	1.7	1.3	1.0
121.00	1.081E+00	+3.6	-3.1	1.7	1.3	1.0
121.50	1.069E+00	+3.5	-3.1	1.7	1.3	1.0
122.00	1.057E+00	+3.6	-3.1	1.7	1.3	1.0
122.50	1.045E+00	+3.6	-3.2	1.7	1.3	1.0
123.00	1.032E+00	+3.8	-3.1	1.6	1.3	1.0
123.50	1.020E+00	+3.7	-3.1	1.6	1.3	1.0
124.00	1.009E+00	+3.8	-3.2	1.6	1.3	1.0
124.10	1.006E+00	+3.7	-3.2	1.6	1.3	1.0
124.20	1.004E+00	+3.7	-3.1	1.6	1.3	1.0
124.30	1.002E+00	+3.7	-3.2	1.6	1.3	1.0
124.40	9.989E-01	+3.8	-3.2	1.6	1.3	1.0
124.50	9.974E-01	+3.7	-3.3	1.6	1.3	1.0
124.60	9.945E-01	+3.8	-3.2	1.6	1.3	1.0
124.70	9.928E-01	+3.8	-3.3	1.6	1.3	1.0
124.80	9.900E-01	+3.8	-3.2	1.6	1.3	1.0
124.90	9.876E-01	+3.8	-3.2	1.6	1.3	1.0
125.00	9.861E-01	+3.8	-3.3	1.6	1.3	1.0
125.09	9.836E-01	+3.8	-3.2	1.6	1.3	1.0
125.10	9.835E-01	+3.9	-3.3	1.6	1.3	1.0
125.20	9.815E-01	+3.8	-3.2	1.6	1.3	1.0
125.30	9.794E-01	+3.8	-3.3	1.6	1.3	1.0
125.40	9.770E-01	+3.9	-3.2	1.6	1.3	1.0
125.50	9.745E-01	+3.9	-3.2	1.6	1.3	1.0
125.60	9.727E-01	+3.8	-3.3	1.6	1.3	1.0
125.70	9.701E-01	+3.9	-3.3	1.6	1.3	1.0
125.80	9.676E-01	+3.9	-3.2	1.6	1.3	1.0
125.90	9.656E-01	+3.9	-3.2	1.6	1.3	1.0
126.00	9.626E-01	+4.0	-3.2	1.6	1.3	1.0
126.50	9.526E-01	+4.0	-3.3	1.6	1.3	1.0
127.00	9.422E-01	+4.1	-3.3	1.6	1.3	1.0
127.50	9.317E-01	+4.0	-3.3	1.6	1.3	1.0
128.00	9.207E-01	+4.1	-3.2	1.6	1.3	1.0
128.50	9.114E-01	+4.0	-3.4	1.6	1.3	1.0
129.00	9.019E-01	+3.9	-3.4	1.6	1.3	1.0
129.50	8.913E-01	+3.9	-3.4	1.6	1.3	1.0
130.00	8.805E-01	+4.1	-3.4	1.6	1.3	1.0
