mH_GeV  XS_pb		Scale_pos Scale_neg PDF_plus_alpha_s PDF alpha_S
120.00	6.888E-01	+6.1	-9.2	3.5	2.9	1.9
120.50	6.812E-01	+6.1	-9.2	3.5	2.9	1.9
121.00	6.722E-01	+6.1	-9.2	3.5	2.9	1.9
121.50	6.656E-01	+6.1	-9.2	3.5	2.9	1.9
122.00	6.584E-01	+6.1	-9.3	3.5	2.9	1.9
122.50	6.508E-01	+6.1	-9.3	3.5	3.0	1.9
123.00	6.426E-01	+6.1	-9.2	3.5	2.9	1.9
123.50	6.353E-01	+6.1	-9.2	3.5	2.9	1.9
124.00	6.279E-01	+6.1	-9.2	3.5	2.9	1.9
124.10	6.268E-01	+6.1	-9.2	3.5	2.9	1.9
124.20	6.258E-01	+6.2	-9.3	3.5	2.9	1.9
124.30	6.250E-01	+6.1	-9.2	3.5	2.9	1.9
124.40	6.230E-01	+6.1	-9.3	3.5	2.9	1.9
124.50	6.217E-01	+6.1	-9.3	3.5	2.9	1.9
124.60	6.193E-01	+6.1	-9.2	3.5	2.9	1.9
124.70	6.186E-01	+6.1	-9.2	3.5	2.9	1.9
124.80	6.169E-01	+6.1	-9.2	3.5	2.9	1.9
124.90	6.152E-01	+6.1	-9.2	3.5	2.9	1.9
125.00	6.137E-01	+6.0	-9.2	3.5	2.9	1.9
125.09	6.128E-01	+6.0	-9.2	3.5	2.9	1.9
125.10	6.127E-01	+6.1	-9.3	3.5	2.9	1.9
125.20	6.121E-01	+6.1	-9.3	3.5	2.9	1.9
125.30	6.100E-01	+6.1	-9.2	3.5	2.9	1.9
125.40	6.089E-01	+6.1	-9.2	3.5	2.9	1.9
125.50	6.075E-01	+6.1	-9.2	3.5	2.9	1.9
125.60	6.056E-01	+6.1	-9.2	3.5	2.9	1.9
125.70	6.044E-01	+6.1	-9.3	3.5	2.9	1.9
125.80	6.035E-01	+6.1	-9.3	3.5	2.9	1.9
125.90	6.022E-01	+6.1	-9.2	3.5	2.9	1.9
126.00	6.009E-01	+6.1	-9.2	3.5	2.9	1.9
126.50	5.938E-01	+6.1	-9.2	3.5	2.9	1.9
127.00	5.874E-01	+6.1	-9.2	3.5	2.9	1.9
127.50	5.807E-01	+6.0	-9.2	3.5	2.9	1.9
128.00	5.748E-01	+6.1	-9.2	3.5	2.9	1.9
128.50	5.673E-01	+6.1	-9.2	3.5	2.9	1.9
129.00	5.613E-01	+6.1	-9.2	3.5	2.9	1.9
129.50	5.551E-01	+6.1	-9.2	3.5	2.9	1.9
130.00	5.486E-01	+6.1	-9.2	3.5	2.9	1.9
