mH_GeV  XS_pb		Scale_pos Scale_neg PDF_plus_alpha_s PDF alpha_S
120.00	1.005E-01	+3.6	-9.3	4.5	3.9	2.2
120.50	9.936E-02	+3.6	-9.3	4.5	3.9	2.2
121.00	9.800E-02	+3.6	-9.3	4.5	3.9	2.2
121.50	9.679E-02	+3.5	-9.2	4.5	3.9	2.2
122.00	9.572E-02	+3.5	-9.2	4.5	3.9	2.2
122.50	9.455E-02	+3.5	-9.2	4.5	3.9	2.2
123.00	9.335E-02	+3.5	-9.2	4.5	3.9	2.2
123.50	9.216E-02	+3.5	-9.2	4.5	3.9	2.2
124.00	9.107E-02	+3.5	-9.2	4.5	3.9	2.2
124.10	9.084E-02	+3.4	-9.2	4.5	3.9	2.2
124.20	9.060E-02	+3.5	-9.2	4.5	3.9	2.2
124.30	9.042E-02	+3.5	-9.2	4.5	3.9	2.2
124.40	9.018E-02	+3.5	-9.2	4.5	3.9	2.2
124.50	9.007E-02	+3.5	-9.2	4.5	3.9	2.2
124.60	8.972E-02	+3.5	-9.2	4.5	3.9	2.2
124.70	8.957E-02	+3.5	-9.2	4.5	3.9	2.2
124.80	8.930E-02	+3.5	-9.2	4.5	3.9	2.2
124.90	8.912E-02	+3.5	-9.2	4.5	3.9	2.2
125.00	8.878E-02	+3.4	-9.2	4.5	3.9	2.2
125.09	8.864E-02	+3.5	-9.2	4.5	3.9	2.2
125.10	8.873E-02	+3.5	-9.2	4.5	3.9	2.2
125.20	8.841E-02	+3.5	-9.2	4.5	3.9	2.2
125.30	8.825E-02	+3.4	-9.2	4.5	3.9	2.2
125.40	8.794E-02	+3.5	-9.2	4.5	3.9	2.2
125.50	8.783E-02	+3.4	-9.2	4.5	3.9	2.2
125.60	8.761E-02	+3.5	-9.2	4.5	3.9	2.2
125.70	8.742E-02	+3.5	-9.2	4.5	3.9	2.2
125.80	8.714E-02	+3.4	-9.2	4.5	3.9	2.2
125.90	8.703E-02	+3.5	-9.2	4.5	3.9	2.2
126.00	8.674E-02	+3.5	-9.2	4.5	3.9	2.2
126.50	8.571E-02	+3.4	-9.2	4.5	3.9	2.2
127.00	8.477E-02	+3.5	-9.2	4.5	3.9	2.2
127.50	8.369E-02	+3.5	-9.2	4.5	3.9	2.2
128.00	8.262E-02	+3.5	-9.2	4.5	3.9	2.2
128.50	8.167E-02	+3.4	-9.2	4.5	3.9	2.2
129.00	8.073E-02	+3.4	-9.2	4.5	3.9	2.2
129.50	7.973E-02	+3.4	-9.2	4.5	3.9	2.2
130.00	7.882E-02	+3.4	-9.2	4.5	3.9	2.2
