mH_GeV  XS_pb       Scale_pos	Scale_neg PDF_plus_alpha_s  PDF alpha_S
120.00	1.661E+01	+7.4	-8.0	3.2	1.8	2.6
120.50	1.647E+01	+7.4	-8.0	3.2	1.8	2.6
121.00	1.634E+01	+7.4	-8.0	3.2	1.8	2.6
121.50	1.620E+01	+7.4	-8.0	3.2	1.8	2.6
122.00	1.607E+01	+7.3	-8.0	3.2	1.8	2.6
122.50	1.594E+01	+7.3	-8.0	3.2	1.8	2.6
123.00	1.581E+01	+7.3	-8.0	3.2	1.8	2.6
123.50	1.568E+01	+7.3	-8.0	3.2	1.8	2.6
124.00	1.556E+01	+7.3	-8.0	3.2	1.8	2.6
124.10	1.553E+01	+7.3	-8.0	3.2	1.8	2.6
124.20	1.551E+01	+7.3	-8.0	3.2	1.8	2.6
124.30	1.548E+01	+7.3	-8.0	3.2	1.8	2.6
124.40	1.546E+01	+7.3	-8.0	3.2	1.8	2.6
124.50	1.543E+01	+7.3	-8.0	3.2	1.8	2.6
124.60	1.541E+01	+7.3	-8.0	3.2	1.8	2.6
124.70	1.538E+01	+7.3	-7.9	3.2	1.8	2.6
124.80	1.536E+01	+7.3	-7.9	3.2	1.8	2.6
124.90	1.533E+01	+7.3	-7.9	3.2	1.8	2.6
125.00	1.531E+01	+7.3	-7.9	3.2	1.8	2.6
125.09	1.529E+01	+7.3	-7.9	3.2	1.8	2.6
125.10	1.528E+01	+7.3	-7.9	3.2	1.8	2.6
125.20	1.526E+01	+7.3	-7.9	3.2	1.8	2.6
125.30	1.523E+01	+7.3	-7.9	3.2	1.8	2.6
125.40	1.521E+01	+7.3	-7.9	3.2	1.8	2.6
125.50	1.519E+01	+7.3	-7.9	3.2	1.8	2.6
125.60	1.516E+01	+7.3	-7.9	3.2	1.8	2.6
125.70	1.514E+01	+7.2	-7.9	3.2	1.8	2.6
125.80	1.511E+01	+7.2	-7.9	3.2	1.8	2.6
125.90	1.509E+01	+7.2	-7.9	3.2	1.8	2.6
126.00	1.507E+01	+7.2	-7.9	3.2	1.8	2.6
126.50	1.495E+01	+7.2	-7.9	3.2	1.8	2.6
127.00	1.483E+01	+7.2	-7.9	3.2	1.8	2.6
127.50	1.471E+01	+7.2	-7.9	3.2	1.8	2.6
128.00	1.460E+01	+7.2	-7.9	3.2	1.8	2.6
128.50	1.448E+01	+7.2	-7.9	3.2	1.8	2.6
129.00	1.437E+01	+7.2	-7.9	3.2	1.8	2.6
129.50	1.426E+01	+7.2	-7.9	3.2	1.8	2.6
130.00	1.415E+01	+7.1	-7.8	3.2	1.8	2.6
